,face_uuid,filename,Ground Truth,match_file,match_score,model,distance_metric,number_of_hits,Model,account_name
4722,87cc3194-8523-4d06-9953-16a774c61f0d,cdu/2021-09-18_13-19-15_UTC_9.jpg,Armin Laschet,,,,,,Unknown,cdu
4730,4c48c7d3-51f5-40fe-b5fc-f3e5d31e4cdf,cdu/2021-09-16_17-02-39_UTC_7.jpg,Armin Laschet,,,,,,Unknown,cdu
4731,259f613a-3fd0-4f5c-8898-6e7720f54258,cdu/2021-09-16_17-02-39_UTC_7.jpg,Armin Laschet,c1a12a4c-30ca-47ec-b1c5-11409ded5262.png,0.717794696320458,Facenet512,euclidean_l2,40.0,Armin Laschet,cdu
4735,4f42dece-0781-40b8-9287-1b979882b4af,cdu/2021-09-21_18-48-32_UTC_3.jpg,Armin Laschet,c0c7aedd-97dc-4394-8336-f812c19fc1a2.png,0.5728352502259123,Facenet512,euclidean_l2,40.0,Armin Laschet,cdu
4738,79d3ae76-a9bf-4c83-95ff-384b9ab6c28a,cdu/2021-09-23_10-08-51_UTC_5.jpg,Armin Laschet,laschet_armin.jpeg,0.5531691956031897,Facenet512,euclidean_l2,40.0,Armin Laschet,cdu
4740,b22f689c-85ca-4de1-93b1-1bf9515cef0a,cdu/2021-09-12_10-18-41_UTC.jpg,Armin Laschet,80b6f539-47d0-408e-8a0b-aadcffe513a5.png,0.3927596205372656,Facenet512,euclidean_l2,40.0,Armin Laschet,cdu
4741,50137cd2-e222-46ee-86da-95fd9385bde3,cdu/2021-09-23_16-10-56_UTC_1.jpg,Armin Laschet,5efa5b53-ada6-486e-8b66-4c6330a71ea7.png,0.5716220079655375,Facenet512,euclidean_l2,40.0,Armin Laschet,cdu
4758,7b334214-776f-4f30-8c14-ce8fe375d0f4,cdu/2021-09-16_17-02-39_UTC_3.jpg,Armin Laschet,6eea9eca-17f8-4cce-b3dd-7cf5cb345415.png,0.6013440996679211,Facenet512,euclidean_l2,40.0,Armin Laschet,cdu
4772,1c24a888-95c3-4ccb-8bec-b1fa63390eec,cdu/2021-09-23_10-08-51_UTC_2.jpg,Armin Laschet,1f347af9-a36f-4727-923b-4c1a1e934ab9.png,0.6795891688656649,Facenet512,euclidean_l2,38.0,Armin Laschet,cdu
4773,9de0a59f-0e90-463a-98be-fcf29846af9a,cdu/2021-09-18_13-19-15_UTC_1.jpg,Armin Laschet,c0c7aedd-97dc-4394-8336-f812c19fc1a2.png,0.622175150141716,Facenet512,euclidean_l2,40.0,Armin Laschet,cdu
4776,7953ce9d-da86-4e7a-a005-9570bb8eb72e,cdu/2021-09-18_13-19-15_UTC_1.jpg,Armin Laschet,,,,,,Unknown,cdu
4786,ca8015a3-ba29-48a5-b78d-9e47aec5bd65,cdu/2021-09-17_14-14-38_UTC_3.jpg,Armin Laschet,1e103923-022b-4d3f-a32e-e9c848a00e70.png,0.7513780798324007,Facenet512,euclidean_l2,38.0,Armin Laschet,cdu
4790,4aa09354-996b-4212-92ef-9473fefa9f66,cdu/2021-09-18_17-06-46_UTC_7.jpg,Armin Laschet,c0c7aedd-97dc-4394-8336-f812c19fc1a2.png,0.5545357769881297,Facenet512,euclidean_l2,34.0,Armin Laschet,cdu
4793,bb8cc05a-29dd-4b98-8221-1a104ddeb26e,cdu/2021-09-23_19-45-26_UTC.jpg,Armin Laschet,d0e6d963-6d02-463b-a226-ce3f34b0fcc5.png,0.5838815047240713,Facenet512,euclidean_l2,40.0,Armin Laschet,cdu
4795,ee3a4872-68e0-489b-ab2f-48b7afdb1f72,cdu/2021-09-15_18-01-26_UTC.jpg,Armin Laschet,d0e6d963-6d02-463b-a226-ce3f34b0fcc5.png,0.6301074872460092,Facenet512,euclidean_l2,40.0,Armin Laschet,cdu
4796,5c539bab-600b-4081-b182-69cb51169b3b,cdu/2021-09-13_12-04-40_UTC_1.jpg,Armin Laschet,1e103923-022b-4d3f-a32e-e9c848a00e70.png,0.5919771783111887,Facenet512,euclidean_l2,40.0,Armin Laschet,cdu
4797,b42c702f-c7d1-49bb-90a1-0366c35c207d,cdu/2021-09-16_13-38-07_UTC.jpg,Armin Laschet,laschet_armin.jpeg,0.5879728620575109,Facenet512,euclidean_l2,38.0,Armin Laschet,cdu
4801,0b84c0ac-dfe3-41a8-a7c8-22eeacfbfa5c,cdu/2021-09-25_13-50-24_UTC_4.jpg,Armin Laschet,5efa5b53-ada6-486e-8b66-4c6330a71ea7.png,0.6282950406020926,Facenet512,euclidean_l2,32.0,Armin Laschet,cdu
4819,d8ad75d3-fbf0-4ad4-91b6-39f01edffcac,cdu/2021-09-21_09-28-34_UTC.jpg,Armin Laschet,,,,,,Unknown,cdu
4822,c483369c-3e44-459c-9e94-b7cae7662976,cdu/2021-09-19_06-23-34_UTC.jpg,Armin Laschet,7cdeee40-f222-4b03-a819-4db32fc47d20.png,0.7542373038055451,Facenet512,euclidean_l2,34.0,Armin Laschet,cdu
4832,a71d3c77-f120-48af-b183-ed66d8747e55,cdu/2021-09-18_17-06-46_UTC_10.jpg,Armin Laschet,5efa5b53-ada6-486e-8b66-4c6330a71ea7.png,0.6286549502042148,Facenet512,euclidean_l2,40.0,Armin Laschet,cdu
4838,17fd31d7-eecb-4784-b5b4-9f4ba043d911,cdu/2021-09-21_11-34-09_UTC_3.jpg,Armin Laschet,5efa5b53-ada6-486e-8b66-4c6330a71ea7.png,0.7124538656258073,Facenet512,euclidean_l2,40.0,Armin Laschet,cdu
4847,3acefd16-178b-473a-a7b7-ca9420b95411,cdu/2021-09-21_20-02-32_UTC_4.jpg,Armin Laschet,cc6b3530-cd71-4500-a5fe-d868c449b8d1.png,0.8936283767930981,Facenet512,euclidean_l2,20.0,Armin Laschet,cdu
4864,27e8df23-9bd1-4c95-aa3d-8bfe1c958cdf,cdu/2021-09-18_17-06-46_UTC_3.jpg,Armin Laschet,5efa5b53-ada6-486e-8b66-4c6330a71ea7.png,0.7401198083230182,Facenet512,euclidean_l2,16.0,Armin Laschet,cdu
4865,381ce11b-8a63-408a-bf0c-63d37bb07e91,cdu/2021-09-23_16-10-56_UTC_4.jpg,Armin Laschet,7cdeee40-f222-4b03-a819-4db32fc47d20.png,0.7001195839434124,Facenet512,euclidean_l2,40.0,Armin Laschet,cdu
4867,d97c1c44-c9e7-426c-888a-02ca688618ca,cdu/2021-09-12_19-45-25_UTC.jpg,Armin Laschet,9c3a43b8-03a7-453c-a980-1c4523abd5f3.png,0.4987659720415882,Facenet512,euclidean_l2,40.0,Armin Laschet,cdu
4967,cf89b6d1-c650-441a-b2dc-3d1ee7963981,spdde/2021-09-18_09-00-38_UTC.jpg,Olaf Scholz,04a53ef1-618b-4c9c-97a8-a1187a75c05c.png,0.4749560007281349,Facenet512,euclidean_l2,38.0,Olaf Scholz,spdde
5012,6e8a9061-f2cb-4635-a627-6560ba73cabe,spdde/2021-09-16_14-37-13_UTC.jpg,Olaf Scholz,77b54f7d-504a-4313-ab25-b66060e08f06.png,0.2728312766107804,Facenet512,euclidean_l2,38.0,Olaf Scholz,spdde
5013,b672cae1-355b-4502-884c-2a1f418d974f,spdde/2021-09-13_16-00-15_UTC.jpg,Olaf Scholz,04a53ef1-618b-4c9c-97a8-a1187a75c05c.png,0.3337934802261093,Facenet512,euclidean_l2,40.0,Olaf Scholz,spdde
5014,bacf9e10-e57e-4adb-9e1c-f4cc772658b9,spdde/2021-09-20_17-17-32_UTC.jpg,Olaf Scholz,8d943c06-bff2-429b-a407-9931a3761618.png,0.5309895923592686,Facenet512,euclidean_l2,38.0,Olaf Scholz,spdde
5016,8916bea7-b838-4bd8-8e75-7bc8497192be,spdde/2021-09-18_12-09-36_UTC.jpg,Olaf Scholz,cf207ba3-2a6b-42b2-b0c6-b0fb9e7532f0.png,0.4324520922303277,Facenet512,euclidean_l2,40.0,Olaf Scholz,spdde
5018,c3952918-cd80-4d2c-88bd-5eaa214501a1,spdde/2021-09-19_18-45-34_UTC.jpg,Olaf Scholz,04a53ef1-618b-4c9c-97a8-a1187a75c05c.png,0.2415559469447496,Facenet512,euclidean_l2,38.0,Olaf Scholz,spdde
5022,1461471e-705f-4ac7-a221-c18c1a9a14cf,spdde/2021-09-20_15-56-40_UTC.jpg,Olaf Scholz,,,,,,Unknown,spdde
5024,239a03cd-a71b-434c-a26c-4e6c9b5cf80b,spdde/2021-09-25_18-18-01_UTC.jpg,Olaf Scholz,82f4d29e-1d17-4672-b015-52009fda2a23.png,0.891868673766704,Facenet512,euclidean_l2,18.0,Olaf Scholz,spdde
5027,914f5eda-11fd-42ba-b67d-8c2d72889939,spdde/2021-09-14_18-00-57_UTC_3.jpg,Olaf Scholz,04a53ef1-618b-4c9c-97a8-a1187a75c05c.png,0.4976247772801505,Facenet512,euclidean_l2,40.0,Olaf Scholz,spdde
5029,d25e30e7-430e-4da7-a901-d98ee06cd666,spdde/2021-09-14_18-00-57_UTC_1.jpg,Olaf Scholz,fb89d12e-d3a5-48c2-b506-eca8454e847b.png,0.5313009282860909,Facenet512,euclidean_l2,40.0,Olaf Scholz,spdde
5031,25a10f1c-0ed4-43eb-ba5e-1b049409b1ef,spdde/2021-09-17_18-00-10_UTC.jpg,Olaf Scholz,77b54f7d-504a-4313-ab25-b66060e08f06.png,0.2991828428319092,Facenet512,euclidean_l2,40.0,Olaf Scholz,spdde
5066,94dbca94-ebed-42dc-a37e-0ca88dd2d2c8,spdde/2021-09-24_20-19-17_UTC_2.jpg,Olaf Scholz,cf207ba3-2a6b-42b2-b0c6-b0fb9e7532f0.png,0.7181891828819597,Facenet512,euclidean_l2,40.0,Olaf Scholz,spdde
5080,eb391492-2496-4cf8-85a6-bfb0ea783285,spdde/2021-09-12_12-25-49_UTC.jpg,Olaf Scholz,2ec8c611-8404-4676-9523-28f0cc6181ab.png,0.3557703099822184,Facenet512,euclidean_l2,40.0,Olaf Scholz,spdde
5087,438503f6-06c7-4c6f-86f2-b7e59e40ea57,spdde/2021-09-24_20-19-17_UTC_1.jpg,Olaf Scholz,f124d4ca-3c2d-40fd-a3a4-81e0a32b39d5.png,0.4738547898813284,Facenet512,euclidean_l2,40.0,Olaf Scholz,spdde
5089,38ef95f5-8e13-494d-8915-e043891cf361,spdde/2021-09-24_17-55-02_UTC_2.jpg,Olaf Scholz,04a53ef1-618b-4c9c-97a8-a1187a75c05c.png,0.4561423838183714,Facenet512,euclidean_l2,38.0,Olaf Scholz,spdde
5090,68fc3fb8-2453-481c-8065-d0602f49fa48,spdde/2021-09-12_19-26-11_UTC.jpg,Olaf Scholz,04a53ef1-618b-4c9c-97a8-a1187a75c05c.png,0.2389606052819148,Facenet512,euclidean_l2,38.0,Olaf Scholz,spdde
5092,852ef509-5c1f-4dc9-a189-eb7b54e322c7,spdde/2021-09-24_20-19-17_UTC_4.jpg,Olaf Scholz,82f4d29e-1d17-4672-b015-52009fda2a23.png,0.5440525018633683,Facenet512,euclidean_l2,40.0,Olaf Scholz,spdde
5093,d480c4b4-274e-4a35-80e3-34727df1182d,spdde/2021-09-12_20-35-20_UTC.jpg,Olaf Scholz,c27ee252-e37c-4074-92b5-20e300431107.png,0.4803124130090327,Facenet512,euclidean_l2,38.0,Olaf Scholz,spdde
5100,da788d8f-5407-49aa-9333-9f2ed9c04e0d,spdde/2021-09-22_18-00-38_UTC_3.jpg,Olaf Scholz,addb18d2-ca87-4104-b149-5ecb974f1432.png,0.9356807731437472,Facenet512,euclidean_l2,30.0,Olaf Scholz,spdde
5103,4b9010e0-af84-478c-85f8-11ca27ffe225,spdde/2021-09-18_14-42-04_UTC_2.jpg,Olaf Scholz,8c8b42f9-47e7-4df5-bffb-da674eab6953.png,0.7673668799185794,Facenet512,euclidean_l2,38.0,Olaf Scholz,spdde
5108,fdb7b13b-3056-4c6a-81c5-7234b08a390a,spdde/2021-09-22_15-28-23_UTC.jpg,Olaf Scholz,82f4d29e-1d17-4672-b015-52009fda2a23.png,0.9250385438573582,Facenet512,euclidean_l2,30.0,Olaf Scholz,spdde
5113,df6c77dd-4e29-4832-98ab-db22a5a0a75c,spdde/2021-09-24_18-00-20_UTC_1.jpg,Olaf Scholz,91d6fa25-3671-4110-8beb-1c3296cdf4d0.png,0.4917096564149391,Facenet512,euclidean_l2,40.0,Olaf Scholz,spdde
5114,0fa8c75e-dd78-46a4-a1a5-00eb014b3032,spdde/2021-09-17_10-32-40_UTC.jpg,Olaf Scholz,77b54f7d-504a-4313-ab25-b66060e08f06.png,0.4085066993643834,Facenet512,euclidean_l2,38.0,Olaf Scholz,spdde
5137,314dfa67-0562-4675-b25d-78015138ed44,spdde/2021-09-18_14-42-04_UTC_9.jpg,Olaf Scholz,9bc42743-ba76-4b29-8ae3-88daa99f6988.png,0.9752974225930292,Facenet512,euclidean_l2,4.0,Olaf Scholz,spdde
5146,34902b37-72f6-4d59-a7a7-91826328bb5f,spdde/2021-09-24_17-55-02_UTC_6.jpg,Olaf Scholz,cf207ba3-2a6b-42b2-b0c6-b0fb9e7532f0.png,0.5635751841892319,Facenet512,euclidean_l2,40.0,Olaf Scholz,spdde
5147,f7b781af-098c-43f3-a91c-fa3b65d1c6fd,spdde/2021-09-14_18-00-57_UTC_2.jpg,Olaf Scholz,c27ee252-e37c-4074-92b5-20e300431107.png,0.4391855302269115,Facenet512,euclidean_l2,40.0,Olaf Scholz,spdde
5153,4ee44fbf-586d-4a82-a4ad-1bf3ff50d112,spdde/2021-09-19_20-34-50_UTC.jpg,Olaf Scholz,77b54f7d-504a-4313-ab25-b66060e08f06.png,0.5501500843023975,Facenet512,euclidean_l2,38.0,Olaf Scholz,spdde
5156,b6022893-aee7-4787-9c7f-462285a408ad,spdde/2021-09-21_15-00-10_UTC.jpg,Olaf Scholz,77b54f7d-504a-4313-ab25-b66060e08f06.png,0.4211936844228721,Facenet512,euclidean_l2,38.0,Olaf Scholz,spdde
5157,de179721-c81e-4d6a-a650-fca7ccf683f2,spdde/2021-09-18_14-42-04_UTC_7.jpg,Olaf Scholz,fb89d12e-d3a5-48c2-b506-eca8454e847b.png,0.5918726387959699,Facenet512,euclidean_l2,38.0,Olaf Scholz,spdde
5177,60f1f96b-a03d-4e7f-979d-5543cc55613b,spdde/2021-09-22_18-00-38_UTC_2.jpg,Olaf Scholz,9bc42743-ba76-4b29-8ae3-88daa99f6988.png,0.9317965156456408,Facenet512,euclidean_l2,30.0,Olaf Scholz,spdde
5207,34cbdd3a-85ae-428d-8ceb-a2be90a37dd7,spdde/2021-09-22_18-00-38_UTC_1.jpg,Olaf Scholz,8c8b42f9-47e7-4df5-bffb-da674eab6953.png,0.9370095709454048,Facenet512,euclidean_l2,32.0,Olaf Scholz,spdde
